i_index unit1 scale1,j_index unit1 scale1,k_index unit1 scale1,x_coord unit1 scale1,y_coord unit1 scale1,z_coord unit1 scale1,Zones(hierarchy) unit1 scale1
57,95,37,48860.0,51820.0,-2682.76907349,22.0
58,95,37,48900.0,51820.0,-2685.35916138,22.0
59,95,37,48940.0,51820.0,-2692.08099365,23.0
60,95,37,48980.0,51820.0,-2693.51977539,23.0
61,95,37,49020.0,51820.0,-2694.41461182,23.0
62,95,37,49060.0,51820.0,-2694.45358276,23.0
63,95,37,49100.0,51820.0,-2694.10009766,23.0
64,95,37,49140.0,51820.0,-2693.44018555,23.0
65,95,37,49180.0,51820.0,-2692.0513916,23.0
66,95,37,49220.0,51820.0,-2690.31842041,23.0
67,95,37,49260.0,51820.0,-2689.19354248,23.0
68,95,37,49300.0,51820.0,-2688.68215942,23.0
69,95,37,49340.0,51820.0,-2688.67596436,23.0
70,95,37,49380.0,51820.0,-2688.65936279,23.0
71,95,37,49420.0,51820.0,-2687.8812561,23.0
72,95,37,49460.0,51820.0,-2686.60522461,23.0
73,95,37,49500.0,51820.0,-2685.16845703,23.0
74,95,37,49540.0,51820.0,-2683.65768433,23.0
75,95,37,49580.0,51820.0,-2683.75003052,23.0
76,95,37,49620.0,51820.0,-2685.34338379,23.0
77,95,37,49660.0,51820.0,-2680.90054321,22.0
78,95,37,49700.0,51820.0,-2683.89562988,22.0
79,95,37,49740.0,51820.0,-2694.69839478,23.0
80,95,37,49780.0,51820.0,-2700.27081299,23.0
81,95,37,49820.0,51820.0,-2705.44012451,23.0
82,95,37,49860.0,51820.0,-2710.50271606,23.0
83,95,37,49900.0,51820.0,-2714.97497559,23.0
84,95,37,49940.0,51820.0,-2718.62838745,23.0
85,95,37,49980.0,51820.0,-2722.50817871,23.0
86,95,37,50020.0,51820.0,-2727.16775513,23.0
87,95,37,50060.0,51820.0,-2732.03366089,23.0
88,95,37,50100.0,51820.0,-2736.6703186,23.0
89,95,37,50140.0,51820.0,-2741.72219849,23.0
90,95,37,50180.0,51820.0,-2748.51364136,23.0
91,95,37,50220.0,51820.0,-2756.31509399,23.0
92,95,37,50260.0,51820.0,-2763.68286133,23.0
93,95,37,50300.0,51820.0,-2770.90240479,23.0
94,95,37,50340.0,51820.0,-2778.71743774,23.0
98,95,37,50500.0,51820.0,-2865.63552856,23.0
99,95,37,50540.0,51820.0,-2870.44900513,23.0
100,95,37,50580.0,51820.0,-2874.66494751,23.0
101,95,37,50620.0,51820.0,-2881.52212524,23.0
102,95,37,50660.0,51820.0,-2889.96289062,23.0
103,95,37,50700.0,51820.0,-2893.86532593,20.0
104,95,37,50740.0,51820.0,-2910.20648193,22.0
105,95,37,50780.0,51820.0,-2913.51913452,22.0
106,95,37,50820.0,51820.0,-2915.46151733,22.0
107,95,37,50860.0,51820.0,-2917.45721436,22.0
108,95,37,50900.0,51820.0,-2919.76470947,22.0
109,95,37,50940.0,51820.0,-2928.30566406,23.0
110,95,37,50980.0,51820.0,-2929.72323608,23.0
111,95,37,51020.0,51820.0,-2930.46334839,23.0
112,95,37,51060.0,51820.0,-2930.81143188,23.0
113,95,37,51100.0,51820.0,-2931.13830566,23.0
114,95,37,51140.0,51820.0,-2931.04623413,23.0
115,95,37,51180.0,51820.0,-2931.34710693,23.0
116,95,37,51220.0,51820.0,-2932.26470947,23.0
117,95,37,51260.0,51820.0,-2932.99627686,23.0
118,95,37,51300.0,51820.0,-2933.38720703,23.0
123,95,37,51500.0,51820.0,-2874.88912964,23.0
124,95,37,51540.0,51820.0,-2881.06314087,23.0
125,95,37,51580.0,51820.0,-2888.26873779,23.0
42,96,37,48260.0,51860.0,-2703.2164917,23.0
43,96,37,48300.0,51860.0,-2710.93206787,23.0
47,96,37,48460.0,51860.0,-2652.3508606,23.0
48,96,37,48500.0,51860.0,-2657.86959839,23.0
49,96,37,48540.0,51860.0,-2663.23406982,23.0
50,96,37,48580.0,51860.0,-2658.80853271,21.0
51,96,37,48620.0,51860.0,-2658.43597412,20.0
52,96,37,48660.0,51860.0,-2667.03182983,21.0
53,96,37,48700.0,51860.0,-2674.03594971,22.0
54,96,37,48740.0,51860.0,-2676.08343506,22.0
55,96,37,48780.0,51860.0,-2682.96508789,23.0
56,96,37,48820.0,51860.0,-2684.65371704,23.0
57,96,37,48860.0,51860.0,-2687.25027466,23.0
58,96,37,48900.0,51860.0,-2690.54226685,23.0
59,96,37,48940.0,51860.0,-2693.06738281,23.0
60,96,37,48980.0,51860.0,-2695.19702148,23.0
61,96,37,49020.0,51860.0,-2696.29730225,23.0
62,96,37,49060.0,51860.0,-2696.30377197,23.0
63,96,37,49100.0,51860.0,-2696.17095947,23.0
64,96,37,49140.0,51860.0,-2695.94500732,23.0
65,96,37,49180.0,51860.0,-2695.16912842,23.0
66,96,37,49220.0,51860.0,-2694.20812988,23.0
67,96,37,49260.0,51860.0,-2693.86785889,23.0
68,96,37,49300.0,51860.0,-2694.06503296,23.0
69,96,37,49340.0,51860.0,-2694.36462402,23.0
70,96,37,49380.0,51860.0,-2694.47470093,23.0
71,96,37,49420.0,51860.0,-2693.87896729,23.0
72,96,37,49460.0,51860.0,-2692.57397461,23.0
73,96,37,49500.0,51860.0,-2690.57223511,23.0
74,96,37,49540.0,51860.0,-2688.10342407,23.0
75,96,37,49580.0,51860.0,-2687.91131592,23.0
76,96,37,49620.0,51860.0,-2689.83135986,23.0
77,96,37,49660.0,51860.0,-2691.16674805,23.0
78,96,37,49700.0,51860.0,-2692.89297485,23.0
79,96,37,49740.0,51860.0,-2690.32546997,22.0
80,96,37,49780.0,51860.0,-2694.37799072,22.0
81,96,37,49820.0,51860.0,-2698.28060913,22.0
82,96,37,49860.0,51860.0,-2707.08413696,23.0
83,96,37,49900.0,51860.0,-2710.14123535,23.0
84,96,37,49940.0,51860.0,-2713.2611084,23.0
85,96,37,49980.0,51860.0,-2716.99523926,23.0
86,96,37,50020.0,51860.0,-2721.5854187,23.0
87,96,37,50060.0,51860.0,-2725.53720093,23.0
88,96,37,50100.0,51860.0,-2729.21835327,23.0
89,96,37,50140.0,51860.0,-2734.59909058,23.0
90,96,37,50180.0,51860.0,-2741.96496582,23.0
91,96,37,50220.0,51860.0,-2749.27877808,23.0
92,96,37,50260.0,51860.0,-2755.99749756,23.0
93,96,37,50300.0,51860.0,-2762.80834961,23.0
94,96,37,50340.0,51860.0,-2769.6975708,23.0
95,96,37,50380.0,51860.0,-2777.58023071,23.0
96,96,37,50420.0,51860.0,-2786.43984985,23.0
100,96,37,50580.0,51860.0,-2874.86752319,23.0
101,96,37,50620.0,51860.0,-2881.15093994,23.0
102,96,37,50660.0,51860.0,-2889.44812012,23.0
103,96,37,50700.0,51860.0,-2894.29324341,23.0
104,96,37,50740.0,51860.0,-2895.46572876,23.0
105,96,37,50780.0,51860.0,-2897.26809692,20.0
107,96,37,50860.0,51860.0,-2914.68536377,22.0
108,96,37,50900.0,51860.0,-2917.80004883,22.0
109,96,37,50940.0,51860.0,-2920.08166504,22.0
110,96,37,50980.0,51860.0,-2927.78427124,23.0
111,96,37,51020.0,51860.0,-2928.69741821,23.0
112,96,37,51060.0,51860.0,-2929.26852417,23.0
113,96,37,51100.0,51860.0,-2930.01696777,23.0
114,96,37,51140.0,51860.0,-2930.61120605,23.0
115,96,37,51180.0,51860.0,-2931.2729187,23.0
116,96,37,51220.0,51860.0,-2932.23086548,23.0
117,96,37,51260.0,51860.0,-2933.08407593,23.0
118,96,37,51300.0,51860.0,-2933.72131348,23.0
119,96,37,51340.0,51860.0,-2933.7784729,23.0
120,96,37,51380.0,51860.0,-2933.60305786,23.0
125,96,37,51580.0,51860.0,-2886.03781128,23.0
42,97,37,48260.0,51900.0,-2703.29388428,23.0
46,97,37,48420.0,51900.0,-2643.671875,23.0
47,97,37,48460.0,51900.0,-2649.26364136,23.0
48,97,37,48500.0,51900.0,-2654.65808105,23.0
49,97,37,48540.0,51900.0,-2659.89892578,23.0
50,97,37,48580.0,51900.0,-2664.46615601,23.0
51,97,37,48620.0,51900.0,-2668.73666382,23.0
52,97,37,48660.0,51900.0,-2672.94033813,23.0
53,97,37,48700.0,51900.0,-2676.0920105,23.0
54,97,37,48740.0,51900.0,-2679.39285278,23.0
55,97,37,48780.0,51900.0,-2682.83935547,23.0
56,97,37,48820.0,51900.0,-2685.33401489,23.0
57,97,37,48860.0,51900.0,-2688.19598389,23.0
58,97,37,48900.0,51900.0,-2691.52832031,23.0
59,97,37,48940.0,51900.0,-2694.07958984,23.0
60,97,37,48980.0,51900.0,-2696.34512329,23.0
61,97,37,49020.0,51900.0,-2697.57727051,23.0
62,97,37,49060.0,51900.0,-2697.50326538,23.0
63,97,37,49100.0,51900.0,-2697.5486145,23.0
64,97,37,49140.0,51900.0,-2697.69534302,23.0
65,97,37,49180.0,51900.0,-2697.40063477,23.0
66,97,37,49220.0,51900.0,-2697.05758667,23.0
67,97,37,49260.0,51900.0,-2697.30328369,23.0
68,97,37,49300.0,51900.0,-2697.9510498,23.0
69,97,37,49340.0,51900.0,-2698.49368286,23.0
70,97,37,49380.0,51900.0,-2698.79629517,23.0
71,97,37,49420.0,51900.0,-2698.31903076,23.0
72,97,37,49460.0,51900.0,-2696.95877075,23.0
73,97,37,49500.0,51900.0,-2694.67657471,23.0
74,97,37,49540.0,51900.0,-2691.8583374,23.0
75,97,37,49580.0,51900.0,-2691.53979492,23.0
76,97,37,49620.0,51900.0,-2693.5854187,23.0
77,97,37,49660.0,51900.0,-2695.3119812,23.0
78,97,37,49700.0,51900.0,-2696.83505249,23.0
79,97,37,49740.0,51900.0,-2699.25595093,23.0
80,97,37,49780.0,51900.0,-2696.64535522,22.0
81,97,37,49820.0,51900.0,-2699.8994751,22.0
82,97,37,49860.0,51900.0,-2702.03695679,22.0
83,97,37,49900.0,51900.0,-2704.01574707,22.0
84,97,37,49940.0,51900.0,-2711.40097046,23.0
85,97,37,49980.0,51900.0,-2714.4029541,23.0
86,97,37,50020.0,51900.0,-2717.91003418,23.0
87,97,37,50060.0,51900.0,-2720.4303894,23.0
88,97,37,50100.0,51900.0,-2723.42440796,23.0
89,97,37,50140.0,51900.0,-2728.9342041,23.0
90,97,37,50180.0,51900.0,-2735.58294678,23.0
91,97,37,50220.0,51900.0,-2741.81640625,23.0
92,97,37,50260.0,51900.0,-2747.96069336,23.0
93,97,37,50300.0,51900.0,-2753.84246826,23.0
94,97,37,50340.0,51900.0,-2759.72927856,23.0
95,97,37,50380.0,51900.0,-2767.31585693,23.0
96,97,37,50420.0,51900.0,-2776.22946167,23.0
97,97,37,50460.0,51900.0,-2784.69610596,23.0
98,97,37,50500.0,51900.0,-2791.15951538,23.0
99,97,37,50540.0,51900.0,-2803.0932312,23.0
102,97,37,50660.0,51900.0,-2886.48602295,23.0
103,97,37,50700.0,51900.0,-2891.12805176,23.0
104,97,37,50740.0,51900.0,-2892.94961548,23.0
105,97,37,50780.0,51900.0,-2896.19342041,23.0
106,97,37,50820.0,51900.0,-2896.45724487,23.0
107,97,37,50860.0,51900.0,-2908.10079956,21.0
108,97,37,50900.0,51900.0,-2916.56243896,22.0
109,97,37,50940.0,51900.0,-2906.72613525,20.0
110,97,37,50980.0,51900.0,-2920.26074219,22.0
111,97,37,51020.0,51900.0,-2927.42538452,23.0
112,97,37,51060.0,51900.0,-2928.16125488,23.0
113,97,37,51100.0,51900.0,-2929.00149536,23.0
114,97,37,51140.0,51900.0,-2929.97290039,23.0
115,97,37,51180.0,51900.0,-2931.00839233,23.0
116,97,37,51220.0,51900.0,-2932.12503052,23.0
117,97,37,51260.0,51900.0,-2933.11608887,23.0
118,97,37,51300.0,51900.0,-2933.81060791,23.0
119,97,37,51340.0,51900.0,-2934.0607605,23.0
120,97,37,51380.0,51900.0,-2934.06292725,23.0
121,97,37,51420.0,51900.0,-2934.43563843,23.0
122,97,37,51460.0,51900.0,-2934.48486328,23.0
44,98,37,48340.0,51940.0,-2630.50006104,23.0
45,98,37,48380.0,51940.0,-2635.98571777,23.0
46,98,37,48420.0,51940.0,-2641.5743103,23.0
47,98,37,48460.0,51940.0,-2646.96548462,23.0
48,98,37,48500.0,51940.0,-2652.30059814,23.0
49,98,37,48540.0,51940.0,-2657.25482178,23.0
50,98,37,48580.0,51940.0,-2661.12115479,23.0
51,98,37,48620.0,51940.0,-2664.88140869,23.0
52,98,37,48660.0,51940.0,-2669.90533447,23.0
53,98,37,48700.0,51940.0,-2674.79321289,23.0
54,98,37,48740.0,51940.0,-2679.29562378,23.0
55,98,37,48780.0,51940.0,-2683.70980835,23.0
56,98,37,48820.0,51940.0,-2687.23101807,23.0
57,98,37,48860.0,51940.0,-2690.28637695,23.0
58,98,37,48900.0,51940.0,-2693.12490845,23.0
59,98,37,48940.0,51940.0,-2695.47677612,23.0
60,98,37,48980.0,51940.0,-2697.52651978,23.0
61,98,37,49020.0,51940.0,-2698.55685425,23.0
62,98,37,49060.0,51940.0,-2698.36294556,23.0
63,98,37,49100.0,51940.0,-2698.14294434,23.0
64,98,37,49140.0,51940.0,-2698.46975708,23.0
65,98,37,49180.0,51940.0,-2698.74246216,23.0
66,98,37,49220.0,51940.0,-2698.88009644,23.0
67,98,37,49260.0,51940.0,-2699.51553345,23.0
68,98,37,49300.0,51940.0,-2700.41339111,23.0
69,98,37,49340.0,51940.0,-2701.1739502,23.0
70,98,37,49380.0,51940.0,-2701.70373535,23.0
71,98,37,49420.0,51940.0,-2701.34906006,23.0
72,98,37,49460.0,51940.0,-2700.03384399,23.0
73,98,37,49500.0,51940.0,-2697.80123901,23.0
74,98,37,49540.0,51940.0,-2695.17028809,23.0
75,98,37,49580.0,51940.0,-2694.95507812,23.0
76,98,37,49620.0,51940.0,-2697.06576538,23.0
77,98,37,49660.0,51940.0,-2699.18411255,23.0
78,98,37,49700.0,51940.0,-2700.94107056,23.0
79,98,37,49740.0,51940.0,-2702.57757568,23.0
80,98,37,49780.0,51940.0,-2698.52911377,22.0
81,98,37,49820.0,51940.0,-2700.68295288,22.0
82,98,37,49860.0,51940.0,-2702.42337036,22.0
83,98,37,49900.0,51940.0,-2704.18762207,22.0
84,98,37,49940.0,51940.0,-2711.81854248,23.0
85,98,37,49980.0,51940.0,-2713.62924194,23.0
86,98,37,50020.0,51940.0,-2715.51489258,23.0
87,98,37,50060.0,51940.0,-2717.02456665,23.0
88,98,37,50100.0,51940.0,-2719.12042236,23.0
89,98,37,50140.0,51940.0,-2723.46331787,23.0
90,98,37,50180.0,51940.0,-2728.97537231,23.0
91,98,37,50220.0,51940.0,-2734.44451904,23.0
92,98,37,50260.0,51940.0,-2739.89840698,23.0
93,98,37,50300.0,51940.0,-2745.06604004,23.0
94,98,37,50340.0,51940.0,-2750.29818726,23.0
95,98,37,50380.0,51940.0,-2757.17279053,23.0
96,98,37,50420.0,51940.0,-2765.05975342,23.0
97,98,37,50460.0,51940.0,-2771.59594727,23.0
98,98,37,50500.0,51940.0,-2776.74987793,23.0
99,98,37,50540.0,51940.0,-2783.14825439,23.0
100,98,37,50580.0,51940.0,-2790.92541504,23.0
103,98,37,50700.0,51940.0,-2884.28793335,23.0
104,98,37,50740.0,51940.0,-2888.36184692,23.0
105,98,37,50780.0,51940.0,-2892.98718262,23.0
106,98,37,50820.0,51940.0,-2898.62561035,23.0
107,98,37,50860.0,51940.0,-2903.69412231,23.0
108,98,37,50900.0,51940.0,-2910.16387939,21.0
109,98,37,50940.0,51940.0,-2917.81430054,22.0
110,98,37,50980.0,51940.0,-2919.49575806,22.0
111,98,37,51020.0,51940.0,-2920.77770996,22.0
112,98,37,51060.0,51940.0,-2921.72943115,22.0
113,98,37,51100.0,51940.0,-2928.52593994,23.0
114,98,37,51140.0,51940.0,-2929.621521,23.0
115,98,37,51180.0,51940.0,-2930.82598877,23.0
116,98,37,51220.0,51940.0,-2932.0960083,23.0
117,98,37,51260.0,51940.0,-2933.06686401,23.0
118,98,37,51300.0,51940.0,-2933.64196777,23.0
119,98,37,51340.0,51940.0,-2933.89529419,23.0
120,98,37,51380.0,51940.0,-2933.99362183,23.0
121,98,37,51420.0,51940.0,-2934.07913208,23.0
122,98,37,51460.0,51940.0,-2934.02548218,23.0
123,98,37,51500.0,51940.0,-2934.66882324,23.0
124,98,37,51540.0,51940.0,-2935.96112061,23.0
45,99,37,48380.0,51980.0,-2634.29971313,23.0
46,99,37,48420.0,51980.0,-2640.31219482,23.0
47,99,37,48460.0,51980.0,-2645.10891724,23.0
48,99,37,48500.0,51980.0,-2649.85247803,23.0
49,99,37,48540.0,51980.0,-2654.81283569,23.0
50,99,37,48580.0,51980.0,-2659.10247803,23.0
51,99,37,48620.0,51980.0,-2662.79589844,23.0
52,99,37,48660.0,51980.0,-2668.81674194,23.0
53,99,37,48700.0,51980.0,-2675.3770752,23.0
54,99,37,48740.0,51980.0,-2680.18331909,23.0
55,99,37,48780.0,51980.0,-2684.57492065,23.0
56,99,37,48820.0,51980.0,-2688.63269043,23.0
57,99,37,48860.0,51980.0,-2692.13131714,23.0
58,99,37,48900.0,51980.0,-2694.94070435,23.0
59,99,37,48940.0,51980.0,-2697.25323486,23.0
60,99,37,48980.0,51980.0,-2699.02053833,23.0
61,99,37,49020.0,51980.0,-2699.94671631,23.0
62,99,37,49060.0,51980.0,-2699.78271484,23.0
63,99,37,49100.0,51980.0,-2698.90872192,23.0
64,99,37,49140.0,51980.0,-2698.86599731,23.0
65,99,37,49180.0,51980.0,-2699.54626465,23.0
66,99,37,49220.0,51980.0,-2700.10848999,23.0
67,99,37,49260.0,51980.0,-2700.97116089,23.0
68,99,37,49300.0,51980.0,-2701.89672852,23.0
69,99,37,49340.0,51980.0,-2702.73822021,23.0
70,99,37,49380.0,51980.0,-2703.44412231,23.0
71,99,37,49420.0,51980.0,-2703.25213623,23.0
72,99,37,49460.0,51980.0,-2702.06689453,23.0
73,99,37,49500.0,51980.0,-2700.19958496,23.0
74,99,37,49540.0,51980.0,-2698.66860962,23.0
75,99,37,49580.0,51980.0,-2699.2121582,23.0
76,99,37,49620.0,51980.0,-2701.26806641,23.0
77,99,37,49660.0,51980.0,-2703.02542114,23.0
78,99,37,49700.0,51980.0,-2704.11709595,23.0
79,99,37,49740.0,51980.0,-2705.22991943,23.0
80,99,37,49780.0,51980.0,-2706.00396729,23.0
81,99,37,49820.0,51980.0,-2700.95574951,22.0
82,99,37,49860.0,51980.0,-2702.37597656,22.0
83,99,37,49900.0,51980.0,-2703.88619995,22.0
84,99,37,49940.0,51980.0,-2710.86120605,23.0
85,99,37,49980.0,51980.0,-2711.82873535,23.0
86,99,37,50020.0,51980.0,-2712.24447632,23.0
87,99,37,50060.0,51980.0,-2713.20480347,23.0
88,99,37,50100.0,51980.0,-2714.79098511,23.0
89,99,37,50140.0,51980.0,-2718.23895264,23.0
90,99,37,50180.0,51980.0,-2723.21810913,23.0
91,99,37,50220.0,51980.0,-2728.17807007,23.0
92,99,37,50260.0,51980.0,-2732.74737549,23.0
93,99,37,50300.0,51980.0,-2737.11572266,23.0
94,99,37,50340.0,51980.0,-2741.84341431,23.0
95,99,37,50380.0,51980.0,-2747.88308716,23.0
96,99,37,50420.0,51980.0,-2754.17599487,23.0
97,99,37,50460.0,51980.0,-2758.98959351,23.0
98,99,37,50500.0,51980.0,-2762.80148315,22.0
99,99,37,50540.0,51980.0,-2768.73239136,23.0
100,99,37,50580.0,51980.0,-2776.66427612,23.0
101,99,37,50620.0,51980.0,-2785.69235229,23.0
102,99,37,50660.0,51980.0,-2794.87786865,23.0
105,99,37,50780.0,51980.0,-2890.13192749,23.0
106,99,37,50820.0,51980.0,-2896.06091309,23.0
107,99,37,50860.0,51980.0,-2902.28024292,23.0
108,99,37,50900.0,51980.0,-2907.57714844,23.0
109,99,37,50940.0,51980.0,-2906.89059448,20.0
110,99,37,50980.0,51980.0,-2919.73925781,22.0
111,99,37,51020.0,51980.0,-2926.66177368,23.0
112,99,37,51060.0,51980.0,-2927.63601685,23.0
113,99,37,51100.0,51980.0,-2923.19390869,22.0
114,99,37,51140.0,51980.0,-2929.90499878,23.0
115,99,37,51180.0,51980.0,-2931.10626221,23.0
116,99,37,51220.0,51980.0,-2932.30108643,23.0
117,99,37,51260.0,51980.0,-2933.09298706,23.0
118,99,37,51300.0,51980.0,-2933.5005188,23.0
119,99,37,51340.0,51980.0,-2933.65762329,23.0
120,99,37,51380.0,51980.0,-2933.5930481,23.0
121,99,37,51420.0,51980.0,-2933.51779175,23.0
122,99,37,51460.0,51980.0,-2933.83044434,23.0
123,99,37,51500.0,51980.0,-2934.86157227,23.0
124,99,37,51540.0,51980.0,-2936.15411377,23.0
45,100,37,48380.0,52020.0,-2630.99731445,23.0
46,100,37,48420.0,52020.0,-2637.60754395,23.0
47,100,37,48460.0,52020.0,-2642.54763794,23.0
48,100,37,48500.0,52020.0,-2647.25402832,23.0
49,100,37,48540.0,52020.0,-2653.05297852,23.0
50,100,37,48580.0,52020.0,-2658.30630493,23.0
51,100,37,48620.0,52020.0,-2663.22814941,23.0
52,100,37,48660.0,52020.0,-2670.234375,23.0
53,100,37,48700.0,52020.0,-2676.61947632,23.0
54,100,37,48740.0,52020.0,-2681.26275635,23.0
55,100,37,48780.0,52020.0,-2685.74957275,23.0
56,100,37,48820.0,52020.0,-2690.04547119,23.0
57,100,37,48860.0,52020.0,-2693.77960205,23.0
58,100,37,48900.0,52020.0,-2696.7355957,23.0
59,100,37,48940.0,52020.0,-2698.8742981,23.0
60,100,37,48980.0,52020.0,-2700.33892822,23.0
61,100,37,49020.0,52020.0,-2701.30743408,23.0
62,100,37,49060.0,52020.0,-2701.32528687,23.0
63,100,37,49100.0,52020.0,-2700.23986816,23.0
64,100,37,49140.0,52020.0,-2699.42242432,23.0
65,100,37,49180.0,52020.0,-2699.60745239,23.0
66,100,37,49220.0,52020.0,-2700.2571106,23.0
67,100,37,49260.0,52020.0,-2701.32479858,23.0
68,100,37,49300.0,52020.0,-2702.49002075,23.0
69,100,37,49340.0,52020.0,-2703.41763306,23.0
70,100,37,49380.0,52020.0,-2704.26937866,23.0
71,100,37,49420.0,52020.0,-2704.34527588,23.0
72,100,37,49460.0,52020.0,-2703.53445435,23.0
73,100,37,49500.0,52020.0,-2702.7829895,23.0
74,100,37,49540.0,52020.0,-2702.70263672,23.0
75,100,37,49580.0,52020.0,-2703.79858398,23.0
76,100,37,49620.0,52020.0,-2705.51470947,23.0
77,100,37,49660.0,52020.0,-2705.7567749,23.0
78,100,37,49700.0,52020.0,-2705.52554321,23.0
79,100,37,49740.0,52020.0,-2706.03088379,23.0
80,100,37,49780.0,52020.0,-2706.23303223,23.0
81,100,37,49820.0,52020.0,-2706.51760864,23.0
82,100,37,49860.0,52020.0,-2707.19436646,23.0
83,100,37,49900.0,52020.0,-2703.22689819,22.0
84,100,37,49940.0,52020.0,-2704.45513916,22.0
85,100,37,49980.0,52020.0,-2709.6211853,23.0
86,100,37,50020.0,52020.0,-2708.82504272,23.0
87,100,37,50060.0,52020.0,-2709.21130371,23.0
88,100,37,50100.0,52020.0,-2710.69406128,23.0
89,100,37,50140.0,52020.0,-2713.99734497,23.0
90,100,37,50180.0,52020.0,-2718.67648315,23.0
91,100,37,50220.0,52020.0,-2722.90036011,23.0
92,100,37,50260.0,52020.0,-2726.65679932,23.0
93,100,37,50300.0,52020.0,-2730.53717041,23.0
94,100,37,50340.0,52020.0,-2734.68527222,23.0
95,100,37,50380.0,52020.0,-2739.39053345,23.0
96,100,37,50420.0,52020.0,-2743.96591187,23.0
97,100,37,50460.0,52020.0,-2747.31045532,23.0
98,100,37,50500.0,52020.0,-2746.82470703,22.0
99,100,37,50540.0,52020.0,-2755.50350952,23.0
100,100,37,50580.0,52020.0,-2762.93908691,23.0
101,100,37,50620.0,52020.0,-2771.93759155,23.0
102,100,37,50660.0,52020.0,-2782.24899292,23.0
103,100,37,50700.0,52020.0,-2791.5057373,22.0
106,100,37,50820.0,52020.0,-2893.8404541,23.0
107,100,37,50860.0,52020.0,-2900.2840271,23.0
108,100,37,50900.0,52020.0,-2906.35650635,23.0
109,100,37,50940.0,52020.0,-2912.74780273,23.0
110,100,37,50980.0,52020.0,-2915.46908569,21.0
111,100,37,51020.0,52020.0,-2927.28390503,23.0
112,100,37,51060.0,52020.0,-2928.23046875,23.0
113,100,37,51100.0,52020.0,-2929.39770508,23.0
114,100,37,51140.0,52020.0,-2930.49591064,23.0
115,100,37,51180.0,52020.0,-2926.34243774,22.0
116,100,37,51220.0,52020.0,-2932.51641846,23.0
117,100,37,51260.0,52020.0,-2933.07626343,23.0
118,100,37,51300.0,52020.0,-2933.22540283,23.0
119,100,37,51340.0,52020.0,-2933.12432861,23.0
120,100,37,51380.0,52020.0,-2932.90115356,23.0
121,100,37,51420.0,52020.0,-2933.06079102,23.0
122,100,37,51460.0,52020.0,-2933.80532837,23.0
123,100,37,51500.0,52020.0,-2934.86990356,23.0
124,100,37,51540.0,52020.0,-2935.9992981,23.0
46,101,37,48420.0,52060.0,-2632.91665649,23.0
47,101,37,48460.0,52060.0,-2639.30206299,23.0
48,101,37,48500.0,52060.0,-2645.33642578,23.0
49,101,37,48540.0,52060.0,-2652.2010498,23.0
50,101,37,48580.0,52060.0,-2658.33999634,23.0
51,101,37,48620.0,52060.0,-2664.69589233,23.0
52,101,37,48660.0,52060.0,-2671.75369263,23.0
53,101,37,48700.0,52060.0,-2677.20281982,23.0
54,101,37,48740.0,52060.0,-2681.8404541,23.0
55,101,37,48780.0,52060.0,-2686.58352661,23.0
56,101,37,48820.0,52060.0,-2691.34710693,23.0
57,101,37,48860.0,52060.0,-2695.08926392,23.0
58,101,37,48900.0,52060.0,-2697.66784668,23.0
59,101,37,48940.0,52060.0,-2699.6121521,23.0
60,101,37,48980.0,52060.0,-2700.85598755,23.0
61,101,37,49020.0,52060.0,-2701.61941528,23.0
62,101,37,49060.0,52060.0,-2701.38757324,23.0
63,101,37,49100.0,52060.0,-2700.47113037,23.0
64,101,37,49140.0,52060.0,-2699.53460693,23.0
65,101,37,49180.0,52060.0,-2699.412323,23.0
66,101,37,49220.0,52060.0,-2700.17993164,23.0
67,101,37,49260.0,52060.0,-2701.58618164,23.0
68,101,37,49300.0,52060.0,-2703.18084717,23.0
69,101,37,49340.0,52060.0,-2704.32385254,23.0
70,101,37,49380.0,52060.0,-2705.29718018,23.0
71,101,37,49420.0,52060.0,-2705.58938599,23.0
72,101,37,49460.0,52060.0,-2705.18243408,23.0
73,101,37,49500.0,52060.0,-2705.41101074,23.0
74,101,37,49540.0,52060.0,-2706.11178589,23.0
